year,chron,stream.yel,swe.yel,tmax.lsum
1120,0.709,137.9705627,75.131,-0.36
1121,0.751,122.6835786,52.181,-0.99
1122,1.184,78.12435333,51.576,0.24
1123,0.59,64.23717531,76.719,0.35
1124,0.905,72.74220065,39.973,0.77
1125,0.794,121.0002968,68,-0.09
1126,0.625,48.72888067,62.6,-0.39
1127,0.739,77.58654907,76.013,-0.47
1128,0.975,125.5412462,38.481,-0.36
1129,0.765,152.6815062,74.254,-0.88
1130,0.659,80.49824934,61.519,-0.36
1131,1.012,90.11278986,55.966,-0.84
1132,0.713,67.57505931,61.115,-0.24
1133,0.782,91.15624679,53.483,-0.28
1134,0.805,119.8909594,53.798,-1.67
1135,0.786,90.5287316,64.051,-0.73
1136,0.834,117.161908,60.118,-0.84
1137,0.838,98.35273369,60.06,-0.06
1138,1.284,98.12652868,54.697,-1.33
1139,1.137,186.9762458,75.414,-3.31
1140,1.023,117.7027028,62.273,-1.18
1141,1.381,68.83137346,43.749,-0.77
1142,1.195,164.7352106,94.511,-1.29
1143,1.59,137.02078,40.094,-1.25
1144,1.091,174.4963855,53.412,-0.8
1145,1.143,95.45230835,55.58,-0.17
1146,1.466,142.4906723,38.645,-0.13
1147,1.114,103.940891,60.342,-0.8
1148,1.06,60.226335,61.949,0.8
1149,1.412,107.841628,52.972,0.32
1150,1.007,70.43466211,72.816,0.51
1151,0.761,73.75414546,60.164,-1.59
1152,0.872,84.68108922,48.702,0.69
1153,0.792,91.36638364,65.467,-1.18
1154,0.914,109.5939135,50.638,-0.36
1155,0.827,105.3868529,51.095,0.17
1156,0.773,62.3428189,54.597,0.32
1157,0.658,97.67567823,69.029,-0.06
1158,0.804,71.74414024,70.867,-0.28
1159,0.792,81.99482353,50.89,0.21
1160,0.853,71.90952757,48.417,0.17
1161,0.979,58.85541625,52.025,1.14
1162,1.038,90.73742188,43.054,0.95
1163,1.057,128.1700151,44.241,1.59
1164,1.003,87.25421899,44.04,1.22
1165,1.293,117.161908,49.345,-0.36
1166,0.886,82.5631845,56.599,-0.8
1167,0.926,91.36638364,48.083,0.02
1168,1.31,106.3619854,36.302,0.24
1169,1.015,112.6643293,53.087,-0.73
1170,0.593,84.29201495,55.294,0.21
1171,0.761,77.40810495,50.938,-0.09
1172,0.834,84.68108922,57.788,-0.36
1173,0.922,96.11395214,43.463,0.06
1174,0.686,61.06416678,53.316,0.8
1175,0.7,93.71010738,57.175,0.92
1176,0.929,55.94824082,55.629,-1.29
1177,1.17,90.5287316,46.971,0.13
1178,1.269,97.45103041,43.634,-0.39
1179,0.816,85.07195936,49.086,-0.36
1180,0.642,88.46804609,61.899,-0.47
1181,1.165,143.4783704,49.294,-0.02
1182,1.277,162.4749588,53.128,-0.02
1183,1.287,102.5147686,28.654,0.17
1184,1.204,113.9689207,41.561,0.65
1185,1.035,75.99524781,72.249,0.69
1186,0.977,108.0902286,42.199,1.4
1187,0.679,108.3394024,71.811,-0.62
1188,0.855,123.2498603,42.865,-0.47
1189,0.935,78.48495896,65.915,1.25
1190,1.053,124.9644366,44.968,1.48
1191,0.948,107.3461407,54.389,2.04
1192,1.027,152.3303485,58.435,0.77
1193,0.95,113.9689207,43.283,1.82
1194,0.651,67.10987587,68.51,0.47
1195,0.831,208.3466086,48.323,0.39
1196,1.021,103.940891,47.109,0.24
1197,0.757,176.1109807,50.321,-0.99
1198,1.008,83.90472832,50.276,0.28
1199,0.794,83.32713224,41.103,-0.88
1200,1.127,116.8924431,76.18,-1.07
1201,1.237,107.0992515,28.029,-0.21
1202,1.132,153.386252,50.615,-0.73
1203,1.14,68.83137346,51.19,-1.18
1204,1.092,171.7063813,53.447,0.06
1205,0.738,160.9853794,54.215,-0.88
1206,0.947,190.4523937,57.659,-0.8
1207,1.05,101.8090618,42.351,0.24
1208,1.025,101.1082132,60.716,-0.09
1209,1.071,129.3559577,57.62,0.13
1210,1.263,68.67306569,44.355,0.09
1211,1.194,113.7067995,12.838,0.8
1212,1.063,88.26457523,56.447,-0.21
1213,1.02,63.21009391,35.201,1.89
1214,1.153,121.0002968,67.047,-0.06
1215,0.958,92.4243565,63.024,1.25
1216,1.265,159.142595,51.214,-0.73
1217,1.007,69.6284032,63.843,0.88
1218,0.968,77.76540453,52.391,0.02
1219,1.105,131.4578229,50.097,1.14
1220,0.941,80.86981238,57.067,0.13
1221,1.198,134.8299693,39.272,0.21
1222,0.9,79.21117135,48.81,1.07
1223,0.477,56.20648616,97.782,0.69
1224,1.052,114.4949774,19.575,0.54
1225,0.917,156.5980809,57.521,-0.21
1226,0.732,116.8924431,53.833,-1.74
1227,1.239,122.4014142,46.356,-0.54
1228,1.293,121.8390308,37.861,-0.36
1229,1.233,64.23717531,73.805,0.21
1230,1.229,63.35580822,49.098,-0.8
1231,1.289,88.46804609,36.482,0.84
1232,1.064,99.95083705,55.533,-1.4
1233,0.882,94.35967481,61.031,-1.63
1234,1.089,69.78891324,69.493,0.24
1235,0.652,103.225367,50.788,-0.36
1236,0.781,115.8207667,43.961,0.09
1237,1.323,67.10987587,27.224,1.22
1238,0.802,170.1321677,43.538,-0.02
1239,1.092,147.158867,27.255,0.17
1240,0.996,127.8752323,56.162,-1.07
1241,0.938,168.5723866,38.324,0.65
1242,1.352,113.1843642,31.276,0.88
1243,0.965,66.03686316,54.918,-0.13
1244,0.714,66.49460883,79.428,-0.17
1245,1.152,70.11104423,46.515,0.8
1246,0.86,99.95083705,58.291,0.28
1247,0.662,123.2498603,57.79,-0.28
1248,0.764,63.9420323,58.513,-0.69
1249,0.821,67.57505931,52.132,-0.43
1250,0.902,81.80624067,31.687,0.47
1251,0.625,52.57586608,70.979,-0.73
1252,1.097,69.78891324,35.487,0.17
1253,1.246,89.6987592,45.66,-0.43
1254,0.737,86.4542675,63.569,0.17
1255,0.905,107.841628,50.343,0.28
1256,1.032,94.57719633,44.251,0.17
1257,1.299,109.8465536,34.194,0.24
1258,1.177,69.14908464,58.796,0.73
