year,chron,stream.yel,swe.yel,tmax.lsum
1729,0.451,51.37909326,33.161,1.33
1730,0.43,118.5185789,43.792,0.73
1731,0.392,105.3868529,49.772,0.39
1732,0.308,95.45230835,51.266,0.39
1733,0.28,175.3018242,46.781,-0.73
1734,0.33,116.0877611,57.072,-0.62
1735,0.313,56.20648616,59.066,-0.02
1736,0.266,83.7117528,63.911,-1.18
1737,0.359,104.1804995,43.284,-0.06
1738,0.488,77.58654907,48.502,-0.92
1739,0.497,88.87639604,45.34,0.8
1740,0.43,82.37329444,78.751,-0.43
1741,0.544,114.7589155,45.04,0.47
1742,0.571,93.92613149,75.558,1.22
1743,0.481,83.90472832,49.709,0.69
1744,0.364,56.20648616,58.262,0.92
1745,0.329,130.5528736,44.931,-0.13
1746,0.209,209.7907983,46.34,-0.99
1747,0.306,149.5500063,35.397,-0.58
1748,0.257,103.940891,43.734,0.06
1749,0.28,115.8207667,35.999,-0.02
1750,0.366,122.9663934,32.376,-1.33
1751,0.54,115.2886186,50.019,1.18
1752,0.322,100.4121892,71.112,-0.36
1753,0.348,85.26807048,62.525,0.28
1754,0.303,88.26457523,77.747,0.65
1755,0.381,81.24309047,33.939,-1.48
1756,0.506,41.28444357,23.218,1.59
1757,0.439,86.4542675,58.922,0.92
1758,0.383,91.99970516,46.792,-0.39
1759,0.484,69.9497933,29.753,0.65
1760,0.559,89.08127729,39.97,-0.2
1761,0.393,142.1629528,45.328,-0.07
1762,0.411,99.26278033,41.775,0.69
1763,0.552,91.99970516,54.584,-1.44
1764,0.452,122.6835786,45.918,-0.72
1765,0.422,75.82046359,45.214,0.36
1766,0.311,159.5094566,68.028,0.1
1767,0.342,185.2620373,62.626,-0.72
1768,0.484,150.9337754,39.134,-0.03
1769,0.353,110.6079735,64.63,-0.64
1770,0.376,74.78016783,50.235,0.53
1771,0.46,114.2316462,45.174,0.21
1772,0.465,86.65356517,56.532,0.39
1773,0.592,103.940891,33.479,1.31
1774,0.532,91.57700491,40.819,1.08
1775,0.399,163.2249091,86.926,-0.57
1776,0.466,126.1207183,23.231,1.29
1777,0.433,86.4542675,32.242,-0.34
1778,0.459,92.4243565,58.527,0.79
1779,0.313,110.6079735,76.294,-1.82
1780,0.357,101.8090618,37.874,-0.17
1781,0.296,82.37329444,86.553,-1.19
1782,0.218,53.92453832,46.72,-0.69
1783,0.255,68.04346724,50.854,0.15
1784,0.27,104.6613749,54.261,0.63
1785,0.342,92.63741665,62.416,-0.13
1786,0.424,105.6297947,43.977,0.61
1787,0.378,122.1198987,60.584,-2.51
1788,0.465,94.79521928,25.89,0.52
1789,0.424,145.1397717,65.644,-0.71
1790,0.408,127.2876989,60.209,0
1791,0.284,122.1198987,43.535,-0.73
1792,0.316,154.0942508,21.124,0.07
1793,0.329,69.6284032,59.316,0.4
1794,0.516,74.43658417,31.269,1.56
1795,0.591,50.09408352,45.213,1.33
1796,0.498,122.4014142,52.337,0.43
1797,0.435,104.6613749,63.89,-1
1798,0.588,64.23717531,40.519,0.38
1799,0.419,141.8359871,52.064,0.77
1800,0.453,40.62435096,41.202,1.14
1801,0.42,113.1843642,63.488,-0.55
1802,0.454,120.4443509,31.207,1.68
1803,0.343,106.6071751,61.883,-0.12
1804,0.382,77.9446723,47.416,0.31
1805,0.353,102.043756,53.754,0.15
1806,0.262,71.5791333,94.749,-0.13
1807,0.441,73.75414546,48.156,0.19
1808,0.464,74.60817822,49.391,0.89
1809,0.253,106.1173596,79.847,-1.21
1810,0.259,162.4749588,76.066,-1.69
1811,0.366,163.6011814,57.607,-0.76
1812,0.278,90.11278986,41.056,0.59
1813,0.237,98.35273369,58.175,-0.41
1814,0.187,63.7949697,43.111,0.27
1815,0.222,110.6079735,60.78,-0.75
1816,0.243,86.25542821,35.14,0.75
1817,0.275,96.33551769,44.69,0.64
1818,0.255,82.5631845,66.079,0.39
1819,0.292,105.6297947,58.632,-0.1
1820,0.268,138.6074059,47.939,-0.46
1821,0.255,126.4114566,52.955,0.48
1822,0.275,62.77495868,52.847,-0.83
1823,0.256,97.67567823,37.461,0.32
1824,0.229,77.9446723,75.724,0.03
1825,0.255,99.72095651,47.888,0.45
1826,0.26,132.6741871,52.614,-0.12
1827,0.225,126.7028651,38.949,0.74
1828,0.252,165.4955938,43.364,-0.96
1829,0.279,92.63741665,44.892,0.66
1830,0.322,88.46804609,60.962,0.51
1831,0.399,86.65356517,44.332,1.11
1832,0.246,167.7978669,86.608,0
1833,0.281,108.0902286,38.382,0.33
1834,0.306,66.03686316,42.602,0.14
1835,0.204,137.02078,55.581,-2.13
1836,0.113,108.3394024,67.832,0.56
1837,0.148,174.4963855,62.838,-1.03
1838,0.125,163.2249091,85.13,-2.61
1839,0.184,123.5339805,12.283,-0.87
1840,0.171,100.6436632,61.724,-0.47
1841,0.166,96.33551769,45.145,0.06
1842,0.149,66.64789473,69.948,0.3
1843,0.188,141.18431,31.52,0.12
1844,0.135,87.45536074,61.594,-1.55
1845,0.159,66.95552744,75.962,-1.29
1846,0.184,60.36517104,49.259,0.36
1847,0.186,105.1444698,68.996,-0.22
1848,0.236,79.39377195,42.184,-1.47
1849,0.263,172.4989419,51.739,-0.76
1850,0.311,100.6436632,47.371,-0.18
1851,0.27,89.6987592,49.781,-1.06
1852,0.245,93.92613149,44.415,0.32
1853,0.249,200.8105083,61.028,0.08
1854,0.293,162.8495023,44.911,0.55
1855,0.329,55.05369031,59.833,0.37
1856,0.378,72.57489823,56.402,1.47
1857,0.464,85.07195936,56.485,0.85
1858,0.398,92.4243565,59.371,-0.93
1859,0.546,89.9055362,44.814,-0.17
1860,0.345,112.9240474,52.219,-0.93
1861,0.4,86.05704623,65.806,0.77
1862,0.324,105.1444698,60.549,-0.1
1863,0.468,60.226335,42.636,1.29
1864,0.362,74.26538478,64.287,0.57
1865,0.349,83.32713224,52.103,-0.13
1866,0.422,186.9762458,43.984,-1.48
1867,0.38,122.1198987,62.39,0.02
1868,0.368,146.820411,53.635,-0.43
1869,0.321,90.11278986,33.66,0.02
1870,0.372,100.4121892,55.009,0.7
1871,0.451,64.38525729,49.326,0.97
1872,0.317,102.7510895,79.074,-0.51
1873,0.504,125.2525094,50.564,0.42
1874,0.477,91.15624679,40.531,0.6
1875,0.347,104.9026443,66.333,-2.37
1876,0.359,104.1804995,70.764,-0.15
1877,0.302,123.2498603,45.457,0.31
1878,0.434,80.12839348,43.115,0.07
1879,0.349,85.85912051,58.928,-0.82
1880,0.31,105.6297947,85.573,-1.63
1881,0.359,94.35967481,69.45,0.24
1882,0.376,81.05623655,52.554,0.47
1883,0.315,96.55759399,73.282,-1.59
1884,0.343,133.5938407,58.827,-0.93
1885,0.386,148.5205113,46.081,-0.33
1886,0.4,72.57489823,32.201,-0.24
1887,0.391,106.1173596,86.218,-0.28
1888,0.436,84.0981487,39.428,-0.14
1889,0.397,39.06487469,40.952,1.04
1890,0.442,137.6532392,78.408,0.29
1891,0.375,96.33551769,50.154,0.11
1892,0.446,78.66588548,48.525,0.14
1893,0.369,67.41964098,71.852,0.37
1894,0.434,115.0234622,76.166,1.22
1895,0.427,97.67567823,51.53,0.12
1896,0.437,70.59703077,60.707,-0.39
1897,0.416,83.32713224,51.385,1.23
1898,0.467,114.2316462,46.339,0.91
1899,0.369,91.36638364,81.648,-2.4
1900,0.378,73.92416633,35.131,0.86
1901,0.404,79.76023695,37.163,0.82
1902,0.338,66.49460883,75.675,0.64
1903,0.392,96.78018223,58.463,0.56
1904,0.415,109.3418545,35.795,0.25
1905,0.461,86.05704623,31.461,-0.17
1906,0.479,132.9800327,46.457,-0.96
1907,0.427,184.8359464,64.048,-2.22
1908,0.53,147.8381215,23.439,-1.04
1909,0.455,122.1198987,59.215,0.51
1910,0.448,113.1843642,54.05,1.36
1911,0.454,123.2498603,64.413,-0.18
1912,0.545,121.5588088,59.496,-0.47
1913,0.504,189.1413287,53.435,0.04
1914,0.463,181.4623102,33.541,0.92
1915,0.312,90.73742188,62.71,-1
1916,0.346,145.4743534,64.403,-0.33
1917,0.374,123.2498603,58.429,-1.04
1918,0.358,110.3535822,57.283,-0.92
1919,0.432,55.18060217,40.938,1.4
1920,0.441,112.4052085,71.728,-0.33
1921,0.417,109.5939135,56.334,1.28
1922,0.515,88.26457523,57.902,0.66
1923,0.531,118.7917925,32.251,-1.22
1924,0.528,64.23717531,60.42,0.42
1925,0.692,143.8091222,56.596,-0.17
1926,0.556,78.66588548,45.067,0.66
1927,0.642,153.7398438,61.569,-1.87
1928,0.708,131.7608645,47.664,0.17
1929,0.745,107.3461407,46.274,0.92
1930,0.62,81.80624067,56.288,-0.22
1931,0.714,57.78118383,32.492,1.59
1932,0.897,83.51922111,56.658,0.8
1933,0.732,74.26538478,51.508,1.08
1934,0.641,40.25190468,61.305,1.33
1935,0.847,95.67234865,48.954,0.8
1936,0.755,80.3131085,47.154,1
1937,0.731,104.6613749,31.744,1.13
1938,0.757,111.1185167,57.037,0.45
1939,0.811,65.88498259,41.964,1.17
1940,0.898,85.66165002,29.063,1.53
1941,0.811,97.45103041,38.595,-1.12
1942,0.705,124.6770264,45.009,0.32
1943,0.7,110.6079735,65.848,-0.18
1944,0.705,100.8756708,48.406,-0.04
1945,0.85,112.6643293,32.063,-0.59
1946,0.863,91.36638364,62.873,1.28
1947,0.668,145.1397717,62.261,0.81
1948,0.792,96.55759399,46.342,0.65
1949,0.703,104.9026443,55.013,2.01
1950,0.576,139.8899244,61.696,0.17
1951,0.726,125.2525094,55.089,-2.79
1952,0.599,95.01374483,66.702,0.06
1953,0.557,91.99970516,60.167,-0.3
1954,0.508,65.43143356,57.836,-0.35
1955,0.634,64.68244614,58.912,1.12
1956,0.41,101.5749075,67.279,0.55
1957,0.531,113.1843642,39.687,0.61
1958,0.451,81.05623655,58.633,-0.03
1959,0.661,79.94410329,54.48,0.11
1960,0.56,71.74414024,48.839,0.36
1961,0.598,58.31582655,48.339,0.56
1962,0.567,149.8947546,65.333,-0.71
1963,0.668,112.9240474,39.29,0.68
1964,0.578,100.1812475,59.953,-1.85
1965,0.548,142.1629528,67.933,-1.83
1966,0.566,92.85096795,37.621,0.49
1967,0.572,119.8909594,42.808,-0.04
1968,0.557,104.9026443,72.304,-4.57
1969,0.453,91.15624679,46.574,1.1
1970,0.508,102.5147686,58.988,0.94
1971,0.406,102.2789911,72.216,0.62
1972,0.444,103.940891,73.164,-0.57
1973,0.54,97.00328359,33.339,0.05
1974,0.623,107.0992515,77.414,-1.41
1975,0.683,128.4654775,62,-2.48
1976,0.66,102.5147686,51.539,-0.04
1977,0.649,40.15932786,47.112,-0.15
1978,0.685,162.4749588,59.963,-1.08
1979,0.631,104.4206604,51.484,-0.3
1980,0.541,130.2526103,56.924,-1.24
1981,0.587,105.8732965,29.45,0.69
1982,0.622,124.1041875,60.535,-0.3
1983,0.697,127.2876989,58.088,0.63
1984,0.775,125.8306487,41.185,0.01
1985,0.593,87.65696617,59.298,-2.35
1986,0.586,180.2131324,72.747,-0.25
1987,0.724,73.92416633,34.81,0.22
1988,0.918,68.83137346,30.179,2.22
1989,0.429,95.01374483,65.912,-1.4
1990,0.51,92.85096795,46.154,-0.84
1991,0.602,103.940891,48.116,-0.1
1992,0.433,66.03686316,42.98,-0.47
1993,0.389,132.369045,50.744,-3.02
1994,0.564,82.75351229,33.179,0.96
1995,0.492,127.5811274,60.543,-0.29
1996,0.493,119.3401105,68.239,0.61
1997,0.465,137.3366455,66.804,-1.02
1998,0.652,176.5169584,44.632,0.04
1999,0.612,115.8207667,53.686,-0.18
2000,0.618,76.34602594,38.167,1.56
2001,0.603,45.89722576,26.27,0.77
2002,0.638,76.87523131,44.663,-0.38
2003,0.723,76.17043495,43.614,1.32
2004,0.522,86.65356517,48.809,-1.5
2005,0.667,120.7220038,48.416,-0.41
2006,0.543,74.95255392,40.972,0.41
2007,0.376,73.41527595,45.558,0.78
2008,0.476,114.2316462,70.971,-0.59
2009,0.476,133.2865834,53.161,0.14
2010,0.484,78.30444857,53.871,-0.76
2011,0.538,120.4443509,65.189,0.18
2012,0.54,74.95255392,62.186,1.47
2013,0.533,81.43037514,44.737,0.9
2014,0.574,109.0903752,52.841,-0.95
2015,0.656,112.9240474,40.779,1.87
,,80.49824934,,3.02
,,191.331482,,1.89
,,176.1109807,,0.42
,,,,1.92
